mileage,reg_code,standard_colour,standard_make,standard_model,vehicle_condition,year_of_registration,price,body_type,crossover_car_and_van,fuel_type,advert_year,vehicle_age,avg_miles_per_year
16408,18,WHITE,SKODA,FABIA,USED,2018,10785,HATCHBACK,0,PETROL,2020,2,8204
110000,02,WHITE,TOYOTA,ALPHARD,USED,2002,5000,MPV,0,PETROL,2020,18,6111
115463,60,WHITE,VOLVO,S40,USED,2010,3449,SALOON,0,DIESEL,2020,10,11546
3200,19,RED,VOLKSWAGEN,T-ROC,USED,2019,23995,SUV,0,PETROL,2020,1,3200
42390,67,SILVER,VAUXHALL,INSIGNIA,USED,2017,9000,HATCHBACK,0,DIESEL,2020,3,14130
17100,16,GREY,BMW,7SERIES,USED,2016,28000,SALOON,0,DIESEL,2020,4,4275
80000,14,RED,NISSAN,JUKE,USED,2014,7290,SUV,0,PETROL,2020,6,13333
39000,63,GREY,ALFAROMEO,GIULIETTA,USED,2013,6500,HATCHBACK,0,PETROL,2020,7,5571
73184,15,WHITE,VAUXHALL,ASTRA,USED,2015,5000,HATCHBACK,0,PETROL,2020,5,14636
0,20,GREY,DSAUTOMOBILES,DS7CROSSBACK,NEW,2020,34990,SUV,0,PETROL,2020,0,0
40441,65,BLACK,HYUNDAI,I30,USED,2015,9281,HATCHBACK,0,PETROL,2020,5,8088
17000,17,GREY,BMW,1SERIES,USED,2017,11750,HATCHBACK,0,DIESEL,2020,3,5666
8448,69,WHITE,BMW,2SERIESACTIVETOURER,USED,2019,21950,MPV,0,PETROL,2020,1,8448
22456,67,BLACK,SMART,FORFOUR,USED,2017,7250,HATCHBACK,0,PETROL,2020,3,7485
3219,58,YELLOW,LANDROVER,DEFENDER90,USED,2008,24500,SUV,1,DIESEL,2020,12,268
15204,64,BLACK,SUZUKI,ALTO,USED,2014,4995,HATCHBACK,0,PETROL,2020,6,2534
38081,17,WHITE,MAZDA,MAZDA2,USED,2017,7990,HATCHBACK,0,PETROL,2020,3,12693
75000,12,RED,VAUXHALL,ASTRAGTC,USED,2012,3990,COUPE,0,PETROL,2020,8,9375
81986,62,RED,VOLKSWAGEN,TIGUAN,USED,2012,8595,SUV,0,DIESEL,2020,8,10248
66000,14,GREY,VAUXHALL,INSIGNIA,USED,2014,7000,ESTATE,0,DIESEL,2020,6,11000
73104,17,GREY,NISSAN,QASHQAI,USED,2017,9500,SUV,0,DIESEL,2020,3,24368
27000,16,RED,SKODA,FABIA,USED,2016,7450,ESTATE,0,PETROL,2020,4,6750
7500,69,BLACK,NISSAN,QASHQAI,USED,2019,19500,SUV,0,PETROL,2020,1,7500
40544,16,BLACK,PEUGEOT,2008,USED,2016,8000,SUV,0,PETROL,2020,4,10136
16500,18,GREY,PEUGEOT,308,USED,2018,17995,HATCHBACK,0,PETROL,2020,2,8250
83000,15,BLACK,LANDROVER,DISCOVERY4,USED,2015,22250,SUV,0,DIESEL,2020,5,16600
6231,18,RED,TOYOTA,AYGO,USED,2018,9990,HATCHBACK,0,PETROL,2020,2,3115
24619,66,WHITE,BMW,1SERIES,USED,2017,14800,HATCHBACK,0,DIESEL,2020,3,8206
5000,69,BLACK,VOLKSWAGEN,POLO,USED,2020,16290,HATCHBACK,0,PETROL,2020,0,5000
66000,08,BLUE,VAUXHALL,ASTRA,USED,2008,2495,ESTATE,0,PETROL,2020,12,5500
3514,69,BLACK,MERCEDES-BENZ,CCLASS,USED,2019,20591,SALOON,0,PETROL,2020,1,3514
6497,69,GREY,SKODA,KODIAQ,USED,2019,28490,SUV,0,DIESEL,2020,1,6497
0,20,BLACK,PEUGEOT,208,NEW,2020,18990,HATCHBACK,0,PETROL,2020,0,0
4802,69,BLUE,MERCEDES-BENZ,BCLASS,USED,2020,23999,MPV,0,PETROL,2020,0,4802
0,20,GREY,VOLKSWAGEN,TIGUAN,NEW,2020,29934,SUV,0,PETROL,2020,0,0
46648,69,BLACK,SKODA,OCTAVIA,USED,2019,14500,HATCHBACK,0,DIESEL,2020,1,46648
120000,57,BLACK,VAUXHALL,ASTRA,USED,2007,1000,HATCHBACK,0,PETROL,2020,13,9230
45000,15,BLUE,BMW,4SERIES,USED,2015,15999,COUPE,0,DIESEL,2020,5,9000
91000,53,GREY,BMW,7SERIES,USED,2003,4990,SALOON,0,DIESEL,2020,17,5352
44000,62,GREY,HYUNDAI,IX20,USED,2013,5995,HATCHBACK,0,DIESEL,2020,7,6285
18210,19,BLACK,AUDI,A3,USED,2019,20400,SALOON,0,PETROL,2020,1,18210
7794,18,GREY,CITROEN,C3,USED,2018,8990,HATCHBACK,0,PETROL,2020,2,3897
83000,13,SILVER,VAUXHALL,CORSA,USED,2013,3450,HATCHBACK,0,PETROL,2020,7,11857
23300,18,BLACK,MERCEDES-BENZ,GLCCLASS,USED,2018,29980,SUV,0,DIESEL,2020,2,11650
23207,67,BLUE,AUDI,A5,USED,2017,19991,HATCHBACK,0,DIESEL,2020,3,7735
78000,61,GREY,VAUXHALL,CORSA,USED,2011,2200,HATCHBACK,0,PETROL,2020,9,8666
120000,58,BLACK,CITROEN,C5,USED,2008,1590,SALOON,0,DIESEL,2020,12,10000
17800,12,SILVER,HYUNDAI,I10,USED,2012,3995,HATCHBACK,0,PETROL,2020,8,2225
0,20,GREY,SKODA,KAROQ,NEW,2020,27665,SUV,0,PETROL,2020,0,0
10,20,GREY,BMW,1SERIES,NEW,2020,26457,HATCHBACK,0,PETROL,2020,0,10
58000,63,WHITE,TOYOTA,AURIS,USED,2013,7989,HATCHBACK,0,PETROL,2020,7,8285
16493,16,WHITE,TOYOTA,AYGO,USED,2016,6900,HATCHBACK,0,PETROL,2020,4,4123
23880,17,WHITE,SMART,FORFOUR,USED,2017,7280,HATCHBACK,0,PETROL,2020,3,7960
5,20,GREY,SKODA,FABIA,NEW,2020,18375,ESTATE,0,PETROL,2020,0,5
15055,19,GREY,PEUGEOT,2008,USED,2019,11195,SUV,0,PETROL,2020,1,15055
17000,67,GREY,SEAT,LEON,USED,2017,20995,ESTATE,0,PETROL,2020,3,5666
118192,07,GREY,AUDI,A8,USED,2007,4495,SALOON,0,DIESEL,2020,13,9091
34500,65,WHITE,BMW,X5,USED,2015,28999,SUV,0,DIESEL,2020,5,6900
61996,67,BLACK,BMW,1SERIES,USED,2017,11000,HATCHBACK,0,PETROL,2020,3,20665
62222,53,SILVER,CITROEN,C3,USED,2003,1595,HATCHBACK,0,PETROL,2020,17,3660
73753,15,RED,VAUXHALL,INSIGNIA,USED,2015,7250,ESTATE,0,DIESEL,2020,5,14750
106000,61,SILVER,AUDI,A4,USED,2011,5494,SALOON,0,DIESEL,2020,9,11777
21919,66,RED,VOLKSWAGEN,POLO,USED,2016,10450,HATCHBACK,0,PETROL,2020,4,5479
35000,66,BLACK,AUDI,SQ5,USED,2016,32000,SUV,0,DIESEL,2020,4,8750
53000,15,GREY,AUDI,A5,USED,2015,15450,HATCHBACK,0,DIESEL,2020,5,10600
38270,15,BLACK,VAUXHALL,CORSA,USED,2015,5973,HATCHBACK,0,DIESEL,2020,5,7654
92300,07,SILVER,VAUXHALL,ASTRA,USED,2007,1493,HATCHBACK,0,PETROL,2020,13,7100
46251,13,BLUE,LANDROVER,DISCOVERY4,USED,2013,24990,SUV,0,DIESEL,2020,7,6607
27921,18,GREY,HYUNDAI,TUCSON,USED,2018,12245,SUV,0,PETROL,2020,2,13960
30577,17,WHITE,VOLKSWAGEN,POLO,USED,2017,10119,HATCHBACK,0,PETROL,2020,3,10192
33000,68,RED,MERCEDES-BENZ,CLACLASS,USED,2018,19293,COUPE,0,PETROL,2020,2,16500
59000,14,BLACK,AUDI,S1,USED,2014,13998,HATCHBACK,0,PETROL,2020,6,9833
125209,56,BLACK,MERCEDES-BENZ,ECLASS,USED,2006,2400,SALOON,0,PETROL,2020,14,8943
36000,16,GREY,HYUNDAI,TUCSON,USED,2016,10750,SUV,0,PETROL,2020,4,9000
79000,10,GREY,VAUXHALL,ASTRA,USED,2010,3495,HATCHBACK,0,PETROL,2020,10,7900
6800,67,RED,MINI,HATCH,USED,2018,17495,HATCHBACK,0,PETROL,2020,2,3400
66149,64,BLUE,TOYOTA,AYGO,USED,2014,4135,HATCHBACK,0,PETROL,2020,6,11024
34298,65,RED,FIAT,500X,USED,2015,9090,SUV,0,PETROL,2020,5,6859
42000,66,BLACK,MINI,HATCH,USED,2016,10600,HATCHBACK,0,PETROL,2020,4,10500
60700,06,SILVER,HONDA,CIVIC,USED,2006,2995,HATCHBACK,0,PETROL,2020,14,4335
23448,17,SILVER,TOYOTA,AYGO,USED,2017,6990,HATCHBACK,0,PETROL,2020,3,7816
15,20,BLACK,AUDI,SQ5,NEW,2020,58873,SUV,0,DIESEL,2020,0,15
999,20,BLACK,SUZUKI,VITARA,USED,2020,18800,SUV,0,PETROLHYBRID,2020,0,999
14337,17,WHITE,PEUGEOT,108,USED,2017,6098,HATCHBACK,0,PETROL,2020,3,4779
39000,65,WHITE,PEUGEOT,108,USED,2015,5295,HATCHBACK,0,PETROL,2020,5,7800
51131,63,RED,VAUXHALL,ASTRAGTC,USED,2013,5659,COUPE,0,PETROL,2020,7,7304
21,69,GREY,VOLKSWAGEN,ARTEON,USED,2019,23990,SALOON,0,DIESEL,2020,1,21
71000,07,BLUE,VAUXHALL,CORSA,USED,2007,1199,HATCHBACK,0,PETROL,2020,13,5461
50000,60,SILVER,MERCEDES-BENZ,CLS,USED,2010,8000,COUPE,0,DIESEL,2020,10,5000
76100,02,SILVER,PORSCHE,911,USED,2002,16990,COUPE,0,PETROL,2020,18,4227
125000,03,BLACK,LANDROVER,RANGEROVER,USED,2003,5995,SUV,0,PETROL,2020,17,7352
18519,17,SILVER,SKODA,SUPERB,USED,2017,15845,ESTATE,0,DIESEL,2020,3,6173
613,70,WHITE,VOLKSWAGEN,T-CROSS,USED,2020,22799,SUV,0,PETROL,2020,0,613
8761,16,RED,CITROEN,C1,USED,2016,7800,CONVERTIBLE,0,PETROL,2020,4,2190
89000,63,BLACK,VAUXHALL,ASTRA,USED,2013,4195,HATCHBACK,0,DIESEL,2020,7,12714
19830,63,BLACK,SKODA,CITIGO,USED,2013,5160,HATCHBACK,0,PETROL,2020,7,2832
69000,67,SILVER,SKODA,OCTAVIA,USED,2017,9279,ESTATE,0,DIESEL,2020,3,23000
80000,61,GREY,NISSAN,QASHQAI,USED,2012,5500,SUV,0,DIESEL,2020,8,10000
5990,19,RED,VAUXHALL,VIVA,USED,2019,7990,HATCHBACK,0,PETROL,2020,1,5990
20740,67,BLUE,BMW,3SERIES,USED,2017,19800,SALOON,0,DIESEL,2020,3,6913
46275,65,BLACK,AUDI,TT,USED,2015,15000,COUPE,0,PETROL,2020,5,9255
10848,19,WHITE,SUZUKI,VITARA,USED,2019,14489,SUV,0,PETROL,2020,1,10848
16000,17,BLUE,VOLKSWAGEN,SCIROCCO,USED,2017,19500,COUPE,0,DIESEL,2020,3,5333
480,18,BLUE,MAZDA,MAZDA6,USED,2018,17995,SALOON,0,PETROL,2019,1,480
34761,63,GREY,BMW,3SERIES,USED,2013,12950,CONVERTIBLE,0,DIESEL,2020,7,4965
12999,69,GREY,PEUGEOT,208,USED,2019,9995,HATCHBACK,0,PETROL,2019,0,12999
15998,18,BLUE,VAUXHALL,CROSSLANDX,USED,2018,11500,SUV,0,PETROL,2020,2,7999
20025,19,WHITE,KIA,SPORTAGE,USED,2019,19750,SUV,0,DIESEL,2020,1,20025
6096,19,GREY,BMW,3SERIES,USED,2019,25500,SALOON,0,PETROL,2020,1,6096
556,70,WHITE,SEAT,ARONA,USED,2020,18490,SUV,0,PETROL,2020,0,556
50595,65,GREY,HYUNDAI,TUCSON,USED,2015,10995,SUV,0,DIESEL,2020,5,10119
8950,20,GREY,VOLKSWAGEN,GOLF,USED,2020,31989,HATCHBACK,0,PETROL,2020,0,8950
74000,62,RED,SEAT,LEON,USED,2013,7195,HATCHBACK,0,DIESEL,2020,7,10571
120786,55,BLACK,HONDA,CIVIC,USED,2005,5995,HATCHBACK,0,PETROL,2020,15,8052
95552,09,SILVER,HONDA,INSIGHT,USED,2009,3995,HATCHBACK,0,PETROLHYBRID,2020,11,8686
21807,64,RED,VOLVO,V60,USED,2014,9991,ESTATE,0,DIESEL,2020,6,3634
125000,07,GREY,CITROEN,C-CROSSER,USED,2007,2794,SUV,0,DIESEL,2020,13,9615
25762,67,RED,KIA,RIO,USED,2017,8995,HATCHBACK,0,PETROL,2020,3,8587
95598,11,RED,CITROEN,C4,USED,2011,2675,HATCHBACK,0,DIESEL,2020,9,10622
19145,17,BEIGE,SKODA,RAPIDSPACEBACK,USED,2017,7372,HATCHBACK,0,DIESEL,2020,3,6381
11233,69,BLACK,PEUGEOT,508SW,USED,2019,21991,ESTATE,0,DIESEL,2020,1,11233
0,20,GREY,VOLVO,V90,NEW,2020,45022,ESTATE,0,PETROL,2020,0,0
6039,69,GREY,MINI,COUNTRYMAN,USED,2019,24995,SUV,0,PETROL,2020,1,6039
26000,64,BLUE,NISSAN,QASHQAI,USED,2014,8250,SUV,0,PETROL,2020,6,4333
41241,63,BLACK,PEUGEOT,3008,USED,2013,6700,SUV,0,DIESEL,2020,7,5891
71000,62,BROWN,PORSCHE,CAYENNE,USED,2012,23450,SUV,0,PETROLHYBRID,2020,8,8875
26840,16,GREY,VAUXHALL,CORSA,USED,2016,8990,HATCHBACK,0,PETROL,2020,4,6710
30550,17,GREY,RENAULT,KADJAR,USED,2017,13435,SUV,0,DIESEL,2020,3,10183
